pod_id,tName,p0_pod_pls,p1_pod_pls,p2_pod_pls
2021_2_25_v1_d2_grp4_PGA,WGC-Workday Championship (North - Central America),tommy fleetwood,kevin kisner,abraham ancer
2021_2_25_v1_d2_grp5_PGA,WGC-Workday Championship (North - Central America),scottie scheffler,sebastian munoz,rafa cabrera bello
2021_2_25_v1_d2_grp6_PGA,WGC-Workday Championship (North - Central America),rory mcilroy,justin thomas,max homa
2021_2_25_v1_d2_grp7_PGA,WGC-Workday Championship (North - Central America),webb simpson,joaquin niemann,collin morikawa
2021_2_25_v1_d2_grp8_PGA,WGC-Workday Championship (North - Central America),dustin johnson,brooks koepka,daniel berger
2021_2_25_v1_d2_grp9_PGA,WGC-Workday Championship (North - Central America),xander schauffele,matthew fitzpatrick,adam scott
2021_2_25_v2_d2_grp0_PGA,Puerto Rico Open (Puerto Rico),byeong hun an,jhonattan vegas,adam schenk
2021_2_25_v2_d2_grp1_PGA,Puerto Rico Open (Puerto Rico),andrew putnam,ted potter jr.,greg chalmers
2021_2_25_v2_d2_grp2_PGA,Puerto Rico Open (Puerto Rico),ian poulter,emiliano grillo,martin trainer
2021_2_25_v2_d2_grp3_PGA,Puerto Rico Open (Puerto Rico),justin suh,kristoffer ventura,edward figueroa
2021_2_25_v2_d2_grp4_PGA,Puerto Rico Open (Puerto Rico),brandon wu,chris baker,will mackenzie
2021_2_25_v2_d2_grp5_PGA,Puerto Rico Open (Puerto Rico),matt wallace,brandon hagy,donnie trosper
2021_2_25_v2_d2_grp6_PGA,Puerto Rico Open (Puerto Rico),tom lewis,patrick rodgers,beau hossler
2021_2_25_v2_d2_grp7_PGA,Puerto Rico Open (Puerto Rico),branden grace,anirban lahiri,daniel chopra
2021_2_25_v2_d2_grp8_PGA,Puerto Rico Open (Puerto Rico),thomas pieters,davis riley,kiradech aphibarnrat
2021_2_25_v2_d2_grp9_PGA,Puerto Rico Open (Puerto Rico),greyson sigg,joohyung kim,charlie beljan
2021_3_4_v0_d1_grp0_PGA,Arnold Palmer Invitational (USA),rory mcilroy,tyrell hatton,francesco molinari
2021_3_4_v0_d1_grp1_PGA,Arnold Palmer Invitational (USA),hideki matsuyama,cameron champ,chez reavie
2021_3_4_v0_d1_grp4_PGA,Arnold Palmer Invitational (USA),tommy fleetwood,cameron tringale,alex noren
2021_3_4_v0_d1_grp5_PGA,Arnold Palmer Invitational (USA),paul casey,keith mitchell,graeme mcdowell
2021_3_4_v0_d1_grp6_PGA,Arnold Palmer Invitational (USA),matthew fitzpatrick,harris english,branden grace
2021_3_4_v0_d1_grp7_PGA,Arnold Palmer Invitational (USA),patrick reed,billy horschel,max homa
2021_3_4_v0_d1_grp8_PGA,Arnold Palmer Invitational (USA),viktor hovland,jason day,rickie fowler
2021_3_4_v0_d1_grp9_PGA,Arnold Palmer Invitational (USA),sungjae im,keegan bradley,russell knox
2021_3_4_v0_d2_grp0_PGA,Arnold Palmer Invitational (USA),paul casey,keith mitchell,graeme mcdowell
2021_3_4_v0_d2_grp1_PGA,Arnold Palmer Invitational (USA),matthew fitzpatrick,harris english,branden grace
2021_3_4_v0_d2_grp3_PGA,Arnold Palmer Invitational (USA),sungjae im,keegan bradley,russell knox
2021_3_4_v0_d2_grp4_PGA,Arnold Palmer Invitational (USA),viktor hovland,jason day,rickie fowler
2021_3_4_v0_d2_grp5_PGA,Arnold Palmer Invitational (USA),rory mcilroy,tyrrell hatton,francesco molinari
2021_3_4_v0_d2_grp6_PGA,Arnold Palmer Invitational (USA),hideki matsuyama,cameron champ,chez reavie
2021_3_4_v0_d2_grp8_PGA,Arnold Palmer Invitational (USA),tommy fleetwood,cameron tringale,alex noren
2021_3_11_v0_d1_grp0_PGA,The Players Championship (USA),louis oosthuizen,lee westwood,robert macintyre
2021_3_11_v0_d1_grp1_PGA,The Players Championship (USA),scottie scheffler,russell henley,tom hoge
2021_3_11_v0_d1_grp2_PGA,The Players Championship (USA),tony finau,charles howell iii,phil mickelson
2021_3_11_v0_d1_grp3_PGA,The Players Championship (USA),sungjae im,kevin kisner,henrik stenson
2021_3_11_v0_d1_grp4_PGA,The Players Championship (USA),billy horschel,ian poulter,gary woodland
2021_3_11_v0_d1_grp6_PGA,The Players Championship (USA),rory mcilroy,webb simpson,sergio garcia
2021_3_11_v0_d1_grp7_PGA,The Players Championship (USA),cameron smith,keegan bradley,dylan frittelli
2021_3_11_v0_d1_grp9_PGA,The Players Championship (USA),xander schauffele,tyrrell hatton,paul casey
2021_3_11_v0_d1_grp11_PGA,The Players Championship (USA),corey conners,lanto griffin,rickie fowler
2021_3_11_v0_d1_grp12_PGA,The Players Championship (USA),max homa,russell knox,j.t. poston
2021_3_11_v0_d1_grp13_PGA,The Players Championship (USA),brendon todd,andrew putnam,adam long
2021_3_11_v0_d1_grp14_PGA,The Players Championship (USA),christiaan bezuidenhout,henrik norlander,byeong hun an
2021_3_11_v0_d1_grp15_PGA,The Players Championship (USA),sam burns,wyndham clark,victor perez
2021_3_11_v0_d1_grp16_PGA,The Players Championship (USA),abraham ancer,emiliano grillo,peter malnati
2021_3_11_v0_d1_grp17_PGA,The Players Championship (USA),cameron tringale,matthew nesmith,denny mccarthy
2021_3_11_v0_d1_grp18_PGA,The Players Championship (USA),branden grace,sung kang,jimmy walker
2021_3_11_v0_d1_grp19_PGA,The Players Championship (USA),joaquin niemann,martin laird,tyler duncan
2021_3_11_v0_d1_grp20_PGA,The Players Championship (USA),jon rahm,patrick reed,jordan spieth
2021_3_11_v0_d1_grp21_PGA,The Players Championship (USA),daniel berger,adam scott,shane lowry
2021_3_11_v0_d1_grp23_PGA,The Players Championship (USA),bubba watson,chez reavie,pat perez
2021_3_11_v0_d1_grp24_PGA,The Players Championship (USA),jason day,jason kokrak,francesco molinari
2021_3_11_v0_d1_grp25_PGA,The Players Championship (USA),cameron davis,charley hoffman,rory sabbatini
2021_3_11_v0_d1_grp26_PGA,The Players Championship (USA),tommy fleetwood,harold varner iii,james hahn
2021_3_11_v0_d1_grp27_PGA,The Players Championship (USA),will zalatoris,matt jones,maverick mcnealy
2021_3_11_v0_d1_grp28_PGA,The Players Championship (USA),chris kirk,luke list,bo hoag
2021_3_11_v0_d1_grp29_PGA,The Players Championship (USA),dustin johnson,bryson dechambeau,colin morikawa
2021_3_11_v0_d2_grp1_PGA,The Players Championship (USA),ryan palmer,zach johnson,nate lashley
2021_3_11_v0_d2_grp2_PGA,The Players Championship (USA),daniel berger,adam scott,shane lowry
2021_3_11_v0_d2_grp3_PGA,The Players Championship (USA),marc leishman,steve stricker,robert streb
2021_3_11_v0_d2_grp4_PGA,The Players Championship (USA),jason day,jason kokrak,francesco molinari
2021_3_11_v0_d2_grp5_PGA,The Players Championship (USA),tommy fleetwood,harold varner iii,james hahn
2021_3_11_v0_d2_grp6_PGA,The Players Championship (USA),charley hoffman,rory sabbatini,cameron davis
2021_3_11_v0_d2_grp7_PGA,The Players Championship (USA),will zalatoris,matt jones,maverick mcnealy
2021_3_11_v0_d2_grp8_PGA,The Players Championship (USA),chris kirk,bo hoag,luke list
2021_3_11_v0_d2_grp9_PGA,The Players Championship (USA),louis oosthuizen,lee westwood,robert macintyre
2021_3_11_v0_d2_grp10_PGA,The Players Championship (USA),scottie scheffler,russell henley,tom hoge
2021_3_11_v0_d2_grp11_PGA,The Players Championship (USA),tony finau,charles howell iii,phil mickelson
2021_3_11_v0_d2_grp12_PGA,The Players Championship (USA),sungjae im,kevin kisner,henrik stenson
2021_3_11_v0_d2_grp13_PGA,The Players Championship (USA),billy horschel,gary woodland,ian poulter
2021_3_11_v0_d2_grp14_PGA,The Players Championship (USA),justin thomas,viktor hovland,patrick cantlay
2021_3_11_v0_d2_grp15_PGA,The Players Championship (USA),webb simpson,rory mcilroy,sergio garcia
2021_3_11_v0_d2_grp16_PGA,The Players Championship (USA),hideki matsuyama,si woo kim,kristoffer ventura
2021_3_11_v0_d2_grp17_PGA,The Players Championship (USA),cameron smith,keegan bradley,dylan frittelli
2021_3_11_v0_d2_grp18_PGA,The Players Championship (USA),xander schauffele,tyrrell hatton,paul casey
2021_3_11_v0_d2_grp19_PGA,The Players Championship (USA),corey conners,lanto griffin,rickie fowler
2021_3_11_v0_d2_grp20_PGA,The Players Championship (USA),max homa,russell knox,j.t poston
2021_3_11_v0_d2_grp21_PGA,The Players Championship (USA),brendon todd,andrew putnam,adam long
2021_3_11_v0_d2_grp22_PGA,The Players Championship (USA),christiaan bezuidenhout,henrik norlander,byeong hun an
2021_3_11_v0_d2_grp23_PGA,The Players Championship (USA),victor perez,sam burns,wyndham clark
2021_3_11_v0_d2_grp24_PGA,The Players Championship (USA),dustin johnson,colin morikawa,bryson dechambeau
2021_3_18_v0_d1_grp0_PGA,The Honda Classic (USA),cameron tringale,charl schwartzel,camilo villegas
2021_3_18_v0_d1_grp1_PGA,The Honda Classic (USA),joaquin niemann,adam scott,ian poulter
2021_3_18_v0_d1_grp2_PGA,The Honda Classic (USA),shane lowry,zach johnson,phil mickelson
2021_3_18_v0_d1_grp3_PGA,The Honda Classic (USA),brendan steele,"ted potter, jr.",jimmy walker
2021_3_18_v0_d1_grp4_PGA,The Honda Classic (USA),talor gooch,mark hubbard,anirban lahiri
2021_3_18_v0_d1_grp5_PGA,The Honda Classic (USA),russell henley,harold varner iii,kris ventura
2021_3_18_v0_d1_grp6_PGA,The Honda Classic (USA),chris kirk,ryan moore,bronson burgoon
2021_3_18_v0_d1_grp7_PGA,The Honda Classic (USA),cameron davis,bo hoag,scott brown
2021_3_18_v0_d1_grp8_PGA,The Honda Classic (USA),lee westwood,keegan bradley,rhein gibson
2021_3_18_v0_d1_grp9_PGA,The Honda Classic (USA),sungjae im,rickie fowler,keith mitchell
2021_3_18_v0_d2_grp0_PGA,The Honda Classic (USA),chris kirk,ryan moore,bronson burgoon
2021_3_18_v0_d2_grp1_PGA,The Honda Classic (USA),cameron davis,bo hoag,scott brown
2021_3_18_v0_d2_grp2_PGA,The Honda Classic (USA),lee westwood,keegan bradley,rhein gibson
2021_3_18_v0_d2_grp3_PGA,The Honda Classic (USA),sungjae im,rickie fowler,keith mitchell
2021_3_18_v0_d2_grp4_PGA,The Honda Classic (USA),cameron tringale,charl schwartzel,camilo villegas
2021_3_18_v0_d2_grp5_PGA,The Honda Classic (USA),joaquin niemann,adam scott,ian poulter
2021_3_18_v0_d2_grp6_PGA,The Honda Classic (USA),shane lowry,zach johnson,phil mickelson
2021_3_18_v0_d2_grp7_PGA,The Honda Classic (USA),brendan steele,"ted potter, jr.",jimmy walker
2021_3_18_v0_d2_grp8_PGA,The Honda Classic (USA),talor gooch,mark hubbard,anirban lahiri
2021_3_18_v0_d2_grp9_PGA,The Honda Classic (USA),russell henley,harold varner iii,kris ventura
2021_3_25_v0_d1_grp1_PGA,Corales Puntacana Resort - Club Championship (Dominican Republic),jhonattan vegas,rafa cabrera bello,tim wilkinson
2021_3_25_v0_d1_grp3_PGA,Corales Puntacana Resort - Club Championship (Dominican Republic),charley hoffman,brian stuard,parker mclachlin
2021_3_25_v0_d1_grp4_PGA,Corales Puntacana Resort - Club Championship (Dominican Republic),thomas pieters,rhein gibson,dominic bozzelli
2021_3_25_v0_d1_grp5_PGA,Corales Puntacana Resort - Club Championship (Dominican Republic),charles howell iii,brice garnett,graeme mcdowell
2021_3_25_v0_d1_grp6_PGA,Corales Puntacana Resort - Club Championship (Dominican Republic),emiliano grillo,kelly kraft,k.j. choi
2021_3_25_v0_d1_grp7_PGA,Corales Puntacana Resort - Club Championship (Dominican Republic),thomas detry,vincent whaley,michael gligic
2021_3_25_v0_d1_grp8_PGA,Corales Puntacana Resort - Club Championship (Dominican Republic),brandon wu,rob oppenheim,rafael campos
2021_3_25_v0_d2_grp0_PGA,Corales Puntacana Resort - Club Championship (Dominican Republic),charles howell iii,brice garnett,graeme mcdowell
2021_3_25_v0_d2_grp1_PGA,Corales Puntacana Resort - Club Championship (Dominican Republic),emiliano grillo,kelly kraft,k.j. choi
2021_3_25_v0_d2_grp2_PGA,Corales Puntacana Resort - Club Championship (Dominican Republic),thomas detry,vincent whaley,michael gligic
2021_3_25_v0_d2_grp3_PGA,Corales Puntacana Resort - Club Championship (Dominican Republic),brandon wu,rafael campos,rob oppenheim
2021_3_25_v0_d2_grp5_PGA,Corales Puntacana Resort - Club Championship (Dominican Republic),jhonattan vegas,rafa cabrera bello,tim wilkinson
2021_3_25_v0_d2_grp7_PGA,Corales Puntacana Resort - Club Championship (Dominican Republic),charley hoffman,brian stuard,parker mclachlin
2021_3_25_v0_d2_grp8_PGA,Corales Puntacana Resort - Club Championship (Dominican Republic),thomas pieters,rhein gibson,dominic bozzelli
2021_4_1_v0_d1_grp0_PGA,Valero Texas Open (USA),abraham ancer,cameron davis,ben martin
2021_4_1_v0_d1_grp1_PGA,Valero Texas Open (USA),scottie scheffler,gary woodland,rickie fowler
2021_4_1_v0_d1_grp2_PGA,Valero Texas Open (USA),jordan spieth,corey conners,ryan palmer
2021_4_1_v0_d1_grp3_PGA,Valero Texas Open (USA),brendan steele,branden grace,kevin chappell
2021_4_1_v0_d1_grp4_PGA,Valero Texas Open (USA),chris kirk,scott stallings,patrick rodgers
2021_4_1_v0_d1_grp5_PGA,Valero Texas Open (USA),tony finau,joel dahmen,cameron champ
2021_4_1_v0_d1_grp6_PGA,Valero Texas Open (USA),hideki matsuyama,matt kuchar,phil mickelson
2021_4_1_v0_d1_grp7_PGA,Valero Texas Open (USA),si woo kim,lanto griffin,adam long
2021_4_1_v0_d1_grp8_PGA,Valero Texas Open (USA),charley hoffman,charl schwartzel,kyle stanley
2021_4_1_v0_d1_grp9_PGA,Valero Texas Open (USA),cameron tringale,chase seiffert,chesson hadley
2021_4_1_v0_d2_grp0_PGA,Valero Texas Open (USA),tony finau,joel dahmen,cameron champ
2021_4_1_v0_d2_grp1_PGA,Valero Texas Open (USA),hideki matsuyama,matt kuchar,phil mickelson
2021_4_1_v0_d2_grp2_PGA,Valero Texas Open (USA),si woo kim,lanto griffin,adam long
2021_4_1_v0_d2_grp3_PGA,Valero Texas Open (USA),charley hoffman,kyle stanley,charl schwartzel
2021_4_1_v0_d2_grp4_PGA,Valero Texas Open (USA),cameron tringale,chase seiffert,chesson hadley
2021_4_1_v0_d2_grp5_PGA,Valero Texas Open (USA),abraham ancer,cameron davis,ben martin
2021_4_1_v0_d2_grp6_PGA,Valero Texas Open (USA),scottie scheffler,gary woodland,rickie fowler
2021_4_1_v0_d2_grp7_PGA,Valero Texas Open (USA),jordan spieth,corey conners,ryan palmer
2021_4_1_v0_d2_grp8_PGA,Valero Texas Open (USA),brendan steele,branden grace,kevin chappell
2021_4_1_v0_d2_grp9_PGA,Valero Texas Open (USA),chris kirk,patrick rodgers,scott stallings
2021_4_8_v0_d1_grp0_PGA,Masters Tournament (USA),dylan frittelli,matt jones,sandy lyle
2021_4_8_v0_d1_grp1_PGA,Masters Tournament (USA),stewart cink,jim herman,ian woosnam
2021_4_8_v0_d1_grp2_PGA,Masters Tournament (USA),sebastian munoz,robert streb,henrik stenson
2021_4_8_v0_d1_grp3_PGA,Masters Tournament (USA),will zalatoris,bernhard langer,joe long
2021_4_8_v0_d1_grp4_PGA,Masters Tournament (USA),brian harman,ian poulter,brendon todd
2021_4_8_v0_d1_grp5_PGA,Masters Tournament (USA),corey conners,si woo kim,charl schwartzel
2021_4_8_v0_d1_grp6_PGA,Masters Tournament (USA),joaquin niemann,kevin kisner,danny willett
2021_4_8_v0_d1_grp8_PGA,Masters Tournament (USA),hideki matsuyama,abraham ancer,harris english
2021_4_8_v0_d1_grp9_PGA,Masters Tournament (USA),viktor hovland,brooks koepka,bubba watson
2021_4_8_v0_d1_grp10_PGA,Masters Tournament (USA),webb simpson,sergio garcia,christiaan bezuidenhout
2021_4_8_v0_d1_grp11_PGA,Masters Tournament (USA),dustin johnson,lee westwood,tyler strafaci
2021_4_8_v0_d1_grp12_PGA,Masters Tournament (USA),jon rahm,rory mcilroy,xander schauffele
2021_4_8_v0_d1_grp13_PGA,Masters Tournament (USA),daniel berger,patrick reed,paul casey
2021_4_8_v0_d1_grp14_PGA,Masters Tournament (USA),jimmy walker,brian gay,larry mize
2021_4_8_v0_d1_grp15_PGA,Masters Tournament (USA),carlos ortiz,bernd wiesberger,mackenzie hughes
